"Timestamp","Selecciona tu sexo 👤","¿Cuántos años tienes? 🎂","¿Cuál es tu situación sentimental? ❤️","¿Trabajas? 💼","¿Tienes hijos? 🍼","¿Cuál es tu código postal?","¿A qué carrera ingresaste?","¿En qué grupo estás?","¿Qué tanto evitaste que tu carrera tuviera matemáticas?","Esta carrera ¿Fue tu primera opción?","¿La FES Acatlán fue tu primera opción para cursar esta carrera?","¿De qué bachillerato provienes?","¿Qué promedio obtuviste en el bachillerato?","Si tuvieras que volver a clases presenciales ¿Cuánto tiempo tardarías en minutos en llegar a la FES Acatlán? ⏱","¿Cuánto gastarías de pasaje / gasolina a la semana?","¿A cuánto asciende el ingreso mensual neto de todas las personas que trabajan y viven contigo?","¿En dónde tomas tus clases en línea?","¿Cuántas personas viven contigo?","De las personas que viven contigo ¿Cuántas toman clases en línea?","De las personas que viven contigo ¿Cuántas trabajan en línea?","¿Cuántas computadoras hay en tu casa?","¿Cómo funciona tu internet para las clases en línea?","Hazle un test a tu Internet (ingresando a speedtest.net) y compártenos su velocidad","¿Qué sistema operativo tiene la computadora que utilizas para estudiar en línea?","¿Con cuántas personas compartes habitación mientras tomas clases en línea?","Aproximadamente ¿Cuánto has gastado para adaptarte a las clases en línea?","Del 1 al 5 ¿Qué tan bien estaban preparados tus profesores para dar clases en línea?","¿Cuánto tiempo en minutos dedicas a estudiar fuera de las clases en línea?","Aproximadamente ¿Cuántas veces revisas tu celular mientras estás en una clase en línea?","Del 1 al 5 ¿Cuánto extrañas las clases presenciales? 📖","Del 1 al 5 ¿Cuánto extrañas convivir con tus compañeros o amigos de la escuela? 👩🏻‍🤝‍🧑🏼","Del 1 al 5 ¿Cuánto extrañas las actividades extras que ofrecía tu escuela? ⚽🎹🎬","Del 1 al 5 ¿Cuánto te agrada poner la cámara en las clases en línea?","Del 1 al 5 ¿Qué tan buen estudiante en línea consideras que eres?","¿Te gustaría volver a clases presenciales?"
"2021/08/13 11:32:26 AM CDT","Hombre","17","Tengo pareja","Si","No","52937","Actuaría","1103","2","Si","Sí","CCH","9","30","100","+50000","Mi casa","4","2","2","5","5","294.32","Windows","0","30000","1","90","5","5","5","5","2","1","Si"
"2021/08/13 11:32:31 AM CDT","Mujer","18 ","Soltero","No","No","53570","Actuaría","1103","2","Si","Sí","CCH","8.5","30","240","6000","Mi casa","5","3","0","2","3","129","Windows","3","500","3","180","5","5","5","5","3","5","Si"
"2021/08/13 3:41:24 PM CDT","Mujer","18","Soltero","Si","No","02420","Actuaría","1151","1","Si","Sí","CCH","9.89","90 ","500","8000","Mi casa","4","2","0","1","5","15.40","Windows","0","5000","5","240","20","5","5","1","1","5","Si"
"2021/08/13 3:43:17 PM CDT","Hombre","18","Tengo pareja","No","No","54740","Actuaría","1151","1","Si","Sí","Otro","8.1","45","150","17000","Mi casa","4","2","1","5","4","26.74","Windows","1","1500","3","15","30","5","5","5","4","3","Si"
"2021/08/13 3:44:01 PM CDT","Hombre","18","Soltero","No","No","09900","Actuaría","1151","1","Si","No","Prepa UNAM","8.5","60","100","8000","Mi casa","6","2","0","2","3","44.09","Windows","2","10000","3","120","0","5","5","3","3","3","Si"
"2021/08/13 3:44:04 PM CDT","Mujer","17","Soltero","No","No","52926","Actuaría","1151","3","Si","Sí","CCH","8.14","50","300","5000","Mi casa","4","1","1","2","2","13.55","Windows","0","500","3","60","10","2","4","3","2","3","No"
"2021/08/13 3:44:08 PM CDT","Mujer","18","Soltero","No","No","54480","Actuaría","1151","1","Si","Sí","CCH","9.43","120","430","6400","Mi casa","4","2","0","1","4","7.46","Windows","0","1000","4","1","5","5","5","4","3","4","Si"
"2021/08/13 3:44:23 PM CDT","Hombre","24","Soltero","No","No","54090","Actuaría","1151","1","No","Sí","Prepa UNAM","7.7","30","150","8000","Mi casa","4","2","1","2","4","100","Windows","1","10000","5","5","10","1","2","5","2","3","Si"
"2021/08/13 3:44:36 PM CDT","Hombre","18","Tengo pareja","No","No","02440","Actuaría","1151","1","Si","Sí","CCH","8.7","30","100","22000","Mi casa","6","0","0","3","4","40.44","Windows","0","20000","4","240","1","5","4","3","2","4","Si"
"2021/08/13 3:44:54 PM CDT","Hombre","18","Soltero","No","No","53700","Actuaría","1151","1","Si","Sí","CCH","8.33","40","50","6000","Mi casa","6","4","2","2","3","75.56","Windows","3","2000","5","120","2","5","5","5","3","3","Si"
"2021/08/13 3:45:20 PM CDT","Hombre","27","Soltero","No","No","08100","Actuaría","1151","1","Si","Sí","Prepa UNAM","7.4","80","400","18000","Mi casa","5","3","2","5","3","22.49","Windows","1","0","4","180","10","5","5","5","1","3","Si"
"2021/08/13 3:45:33 PM CDT","Mujer","18","Soltero","No","No","54010","Actuaría","1151","1","Si","Sí","Prepa UNAM","8.93","60","700 ","14000","Mi casa","3","1","0","3","4","43.02","Windows","0","1000","3","60","3","3","3","3","2","4","No"
"2021/08/13 3:45:54 PM CDT","Mujer","19","Soltero","No","No","53490","Actuaría","1151","3","Si","Sí","CCH","9.14","30","150","15000","Mi casa","5","2","1","2","4","12.81","Windows","0","5000","4","120","5","3","5","3","1","2","Si"
"2021/08/13 3:46:35 PM CDT","Hombre","20","Tengo pareja","No","No","52910","Actuaría","1151","1","Si","Sí","CCH","8.5","45","250","7500","Mi casa","3","1","1","2","5","21.5","Windows","0","17500","4","60 ","3","3","4","3","3","4","Si"
"2021/08/13 3:46:37 PM CDT","Hombre","17","Soltero","No","No","53250","Actuaría","1151","1","Si","Sí","CCH","9.4","10 ","250","8000","Mi casa","3","2","0","2","5","30.62","Windows","2","15000","5","60","3","5","5","3","3","5","Si"
"2021/08/13 3:46:42 PM CDT","Hombre","17","Soltero","Si","No","11230","Actuaría","1151","1","Si","Sí","CCH","8.7","40","100","10000","Mi casa","4","2","0","2","4","30.80","Windows","1","12500","3","5","5","5","5","5","3","5","Si"
"2021/08/13 3:47:03 PM CDT","Hombre","18","Soltero","No","No","55718","Actuaría","1151","1","No","Sí","CCH","8.86","120","80","7000","Mi casa","4","1","0","1","4","9.57","Windows","1","15000","5","300","2","4","5","5","1","4","Si"
"2021/08/13 3:47:18 PM CDT","Hombre","17","Soltero","No","No","54030","Actuaría","1151","3","Si","Sí","Prepa UNAM","8.13","40","500","30000","Mi casa","3","2","2","4","3","8.49","Windows","4","10000","4","30","50","5","5","5","2","3","Si"
"2021/08/13 3:47:32 PM CDT","Hombre","17","Soltero","No","No","53426","Actuaría","1151","2","Si","Sí","CCH","8.95","45","240","6000","Mi casa","4","2","0","2","5","16.57","Windows","1","20000","3","60","2","5","4","1","1","3","Si"
"2021/08/13 3:48:12 PM CDT","Mujer","18","Tengo pareja","No","No","02300","Actuaría","1151","1","Si","Sí","Otro","9.5","40","350","35000","Mi casa","3","1","1","2","4","71.09","Windows","0","20000","5","2","7","5","5","4","1","4","Si"
"2021/08/13 3:48:15 PM CDT","Hombre","18","Soltero","No","No","54910","Actuaría","1151","1","Si","Sí","CCH","8.3","90","500","15000","Mi casa","4","2","1","2","3","27.68","Windows","1","600","5","90","5","5","5","5","3","4","Si"
"2021/08/13 3:48:26 PM CDT","Mujer","18","Soltero","Si","No","11200","Actuaría","1151","1","Si","No","Prepa UNAM","8.3","20","100","12000","Mi casa","3","2","2","2","3","37.75","Windows","1","4000","5","160","5","5","5","5","1","3","Si"
"2021/08/13 3:48:56 PM CDT","Hombre","18","Soltero","No","No","53650","Actuaría","1151","1","Si","Sí","CCH","8.35","120","100","4000","Mi casa","6","1","0","1","3","12.5","Windows","0","3000","3","240","3","5","5","5","1","4","Si"
"2021/08/13 3:49:00 PM CDT","Hombre","18","Soltero","No","No","53689","Actuaría","1151","1","Si","Sí","Prepa UNAM","9.03","30","22","30000","Mi casa","4","0","2","3","4","29.75","Windows","0","5000","4","60","6","4","4","5","2","3","Si"
"2021/08/13 3:49:04 PM CDT","Hombre","18","Soltero","No","No","01620","Actuaría","1151","1","Si","No","Prepa UNAM","8.7","30 ","100","30000","Mi casa","5","2","2","3","4","38","Windows","1","7000","4","120","5","5","5","5","3","4","Si"
"2021/08/13 3:49:23 PM CDT","Mujer","18","Tengo pareja","No","No","53427","Actuaría","1151","1","Si","Sí","CCH","9.2","30","250","3500","Mi casa","5","3","1","2","2","4.11","Windows","2","700","4","60","6","5","5","4","2","4","Si"
"2021/08/13 3:49:34 PM CDT","Mujer","17","Soltero","No","No","54719","Actuaría","1151","1","Si","Sí","CCH","9.2","60","400","36000","Mi casa","4","2","0","3","2","29.96","Windows","0","0","3","120","5","5","5","4","2","4","Si"
"2021/08/13 3:49:36 PM CDT","Mujer","18","Tengo pareja","No","No","08000","Actuaría","1151","1","Si","No","CCH","8.8","110","100 ","13000","Mi casa","5","2","0","1","4","18.85","Windows","3","1000","3","90","9","4","5","5","3","3","Si"
"2021/08/13 3:51:36 PM CDT","Hombre","17","Soltero","No","No","03300","Actuaría","1151","1","Si","No","Prepa UNAM","8.5","90","100","30000","Mi casa","3","2","2","3","4","39.92","Windows","0","10000","3","120","2","5","5","5","2","3","Si"
"2021/08/13 3:54:07 PM CDT","Mujer","18","Soltero","No","No","53217","Actuaría","1151","1","Si","Sí","CCH","9.7","1 ","50","8000","Mi casa","4","2","0","1","3","18.59","Windows","2","2000","5","4","0","3","4","4","5","4","No"
"2021/08/13 3:54:14 PM CDT","Mujer","30","Soltero","Si","No","53140","Actuaría","1151","1","Si","Sí","Otro","9.0","10 ","10","100000","Mi casa","1","1","0","2","4","1.46","MAC OS X","0","0","4","120","10","3","3","5","3","3","Si"
"2021/08/13 3:56:21 PM CDT","Hombre","17","Tengo pareja","No","No","09760","Actuaría","1151","1","Si","Sí","Prepa UNAM","8.7","150","500","34000","Mi casa","5","2","2","5","3","52.52","Windows","0","60000","5","490","5","3","5","5","3","5","Si"
"2021/08/13 4:01:39 PM CDT","Mujer","17","Soltero","No","No","52926","Actuaría","1151","3","Si","Sí","CCH","8.14","60","300","5000","Mi casa","4","1","1","2","2","13.55","Windows","0","2000","2","60","10","2","4","2","2","2","No"
"2021/08/13 4:59:59 PM CDT","Hombre","18","Soltero","No","No","54050","Actuaría","1103","1","Si","Sí","Otro","8.5","20","120","10000","Mi casa","4","3","1","2","4","49.12","Windows","0","0","3","60","5","5","5","5","4","1","Si"
"2021/08/13 5:38:10 PM CDT","Hombre","23","Soltero","Si","No","09630","Actuaría","1152","1","Si","Sí","Otro","7.6","120","500","15000","Mi casa","5","2","1","3","5","30.2","Windows","0","1000","3","120","15","1","5","2","3","5","No"
"2021/08/13 5:39:53 PM CDT","Hombre","20","Soltero","No","No","54189","Actuaría","1152","1","Si","Sí","CCH","9","120","250","2000","Mi casa","4","1","0","1","3","28","Windows","0","23000","4","120","2","5","5","5","3","3","Si"
"2021/08/13 5:40:13 PM CDT","Hombre","18","Soltero","No","No","01104","Actuaría","1152","1","Si","No","Prepa UNAM","8.79","90","800","30000","Mi casa","4","2","1","4","3","30","Windows","2","20000","3","120","3","5","5","5","1","4","Si"
"2021/08/13 5:40:13 PM CDT","Hombre","18","Tengo pareja","Si","No","53120","Actuaría","1152","1","Si","Sí","Otro","8.8","35 ","200","35000","Mi casa","2","0","2","3","4","14","Windows","1","2000","5","50","3","4","5","5","3","5","Si"
"2021/08/13 5:40:18 PM CDT","Hombre","18","Soltero","Si","No","52985","Actuaría","1152","1","Si","Sí","CCH","9.48","30 ","130","10000","Mi casa","4 ","1 ","0 ","1 ","4","8.13","Windows","1 ","5000","4","30","3 ","5","5","5","3","5","Si"
"2021/08/13 5:40:24 PM CDT","Hombre","18","Soltero","No","No","52777","Actuaría","1152","1","Si","Sí","CCH","8.16","60","280","16000","Mi casa","5","0","2","3","3","187.94","Windows","0","1000","2","240","6","4","3","3","1","3","No"
"2021/08/13 5:40:30 PM CDT","Hombre","17","Soltero","No","No","52927","Actuaría","1152","1","Si","Sí","CCH","9.7","40","100","35000","Mi casa","4","0","1","4","4","70","MAC OS X","0","0","3","2","6","4","3","3","2","4","Si"
"2021/08/13 5:40:51 PM CDT","Hombre","18","Tengo pareja","No","No","54460","Actuaría","1152","1","Si","Sí","CCH","9.35","90","250","30000","Mi casa","7","2","3","6","4","120.06","Windows","2","3000","4","120","2","4","5","2","3","4","Si"
"2021/08/13 5:40:54 PM CDT","Hombre","17","Soltero","No","No","54100","Actuaría","1152","1","Si","Sí","CCH","8.65","65","205","15000","Mi casa","5","3","0","3","4","49.13","Windows","0","24000","3","120","2","4","4","5","2","4","Si"
"2021/08/13 5:41:26 PM CDT","Hombre","18","Soltero","No","No","54425","Actuaría","1152","2","Si","Sí","CCH","8.5","80 ","195","4000","Mi casa","4","2","1","2","4","26.78","Windows","1","3000","4","2 ","6","5","5","5","2","4","Si"
"2021/08/13 5:41:36 PM CDT","Hombre","18","Tengo pareja","No","No","28500","Actuaría","1152","1","Si","Sí","CCH","8.08","30  ","25","0","Mi casa","4","0","1","1","3","6.87","Windows","0","0","3","800","10","5","5","5","1","1","Si"
"2021/08/13 5:41:50 PM CDT","Mujer","18","Soltero","No","No","52953","Actuaría","1152","1","Si","Sí","CCH","9.7","30","125 ","0","Mi casa","4","1","2","3","3","11.08","Windows","1","9000","4","120","3","5","5","5","2","4","Si"
"2021/08/13 5:41:55 PM CDT","Hombre","18","Soltero","No","No","54090","Actuaría","1152","1","Si","Sí","CCH","8.61","60","50","9000","Mi casa","2","0","0","1","3","46.18","Windows","1","1000","4","90","5","5","5","4","1","3","Si"
"2021/08/13 5:42:15 PM CDT","Hombre","18","Tengo pareja","No","No","54715","Actuaría","1152","1","Si","Sí","CCH","8.54","60","250","15000","Mi casa","5","3","1","2","3","44.04","Windows","2","3000","3","160","2","5","5","4","3","4","Si"
"2021/08/13 5:42:38 PM CDT","Hombre","18","Soltero","No","No","09310","Actuaría","1152","1","Si","No","Prepa UNAM","8.7","150","250","22000","Mi casa","4","4","2","4","3","198.64","Windows","0","50000","4","180","3","5","5","5","1","3","Si"
"2021/08/13 5:42:48 PM CDT","Mujer","17","Soltero","Si","No","53650","Actuaría","1152","1","Si","Sí","CCH","9.24","50","350","5000","Mi casa","6","4","0","1","2","22.19","Windows","1","0","2","120","10","5","5","5","1","1","Si"
"2021/08/13 5:43:01 PM CDT","Hombre","18","Tengo pareja","No","No","55710","Actuaría","1152","1","Si","Sí","CCH","9.0","120","20 ","15000","Mi casa","4","3","0","1","4","194.97","Windows","1","7000","3","120","2","4","5","3","1","3","Si"
"2021/08/13 5:43:23 PM CDT","Hombre","18","Soltero","Si","No","01140","Actuaría","1152","1","Si","Sí","CCH","8.4","40 ","200","8000","Mi casa","1","1","0","1","4","13","MAC OS X","0","8000","2","120","7","5","5","5","1","4","Si"
"2021/08/13 5:43:37 PM CDT","Hombre","17","Soltero","No","No","09940","Actuaría","1152","1","Si","No","CCH","8.14","90","200","15000","Mi casa","3","1","1","1","4","30.07","Windows","0","2000 ","5","120","2","5","5","5","1","4","Si"
"2021/08/13 5:43:38 PM CDT","Mujer","18","Soltero","No","No","53400","Actuaría","1152","1","Si","Sí","CCH","9.3","15","30","2000","Mi casa","8","1","0","1","3","1.56","Windows","0","20000","2","120","10","5","5","5","3","3","Si"
"2021/08/13 5:44:16 PM CDT","Hombre","18","Tengo pareja","No","No","56400","Actuaría","1152","1","Si","No","CCH","8.78","180","15","7000","Mi casa","8","1","0","1","4","9.67","Windows","1","10000","5","120","5","5","5","5","3","4","Si"
"2021/08/13 5:44:17 PM CDT","Mujer","17","Tengo pareja","Si","No","54680","Actuaría","1152","1","Si","Sí","CCH","8.24","120","500","7000","Mi casa","3","0","1","2","3","24.55","Windows","0","3000","4","180","4","5","5","5","1","3","Si"
"2021/08/13 5:44:25 PM CDT","Mujer","19","Tengo pareja","Si","No","55050","Actuaría","1152","1","Si","Sí","Prepa UNAM","8.8 ","160  ","600","6500","Mi casa","3","2","0","0","3","50.02","Windows","1","4500","4","150","3","4","4","3","1","2","Si"
"2021/08/13 5:44:28 PM CDT","Hombre","17","Soltero","Si","No","56337","Actuaría","1152","1","Si","Sí","Prepa UNAM","8.55","240","50 ","1500","Mi casa","4","2","0","1","5","3","Windows","0","2000","3","8","10","5","5","5","2","3","Si"
"2021/08/13 5:44:46 PM CDT","Hombre","17","Tengo pareja","No","No","54987","Actuaría","1152","1","Si","Sí","CCH","9.16","120","200","10000","Mi casa","4","2","3","1","3","35.0","Windows","1","5000","4","120","50","5","5","5","1","4","Si"
"2021/08/13 5:45:01 PM CDT","Mujer","18","Tengo pareja","No","No","54957","Actuaría","1152","1","Si","Sí","CCH","9.27","120","300","8000","Mi casa","4","2","0","2","4","1.75","Windows","2","500","4","240","5","5","5","4","3","4","Si"
"2021/08/13 5:45:11 PM CDT","Mujer","18","Tengo pareja","Si","No","52966","Actuaría","1152","1","Si","Sí","CCH","9","60","250","5000","Mi casa","4","1","0","2","3","20.14","Windows","0","15000","3","120","5","3","4","3","3","3","Si"
"2021/08/13 5:45:35 PM CDT","Hombre","18","Soltero","No","No","03440","Actuaría","1151","1","Si","Sí","Prepa UNAM","8.4","75","100","40000","Mi casa","4","3","1","2","4","123.05","Windows","3","5000","3","200","10","5","5","5","1","3","Si"
"2021/08/13 5:46:47 PM CDT","Mujer","18","Soltero","Si","No","54449","Actuaría","1152","2","Si","Sí","CCH","8.44","90","350","10000 ","Mi casa","4","2","0","2","4","14.10","Windows","0","1000","4","90","5","4","5","5","3","3","Si"
"2021/08/13 5:47:08 PM CDT","Hombre","17","Soltero","Si","No","53660","Actuaría","1152","3","Si","Sí","CCH","8.91","120","200","4500","Mi casa","6","3","1","2","3","30","Windows","2","2000","4","120","5","4","4","3","2","3","Si"
"2021/08/13 5:51:22 PM CDT","Mujer","17","Soltero","No","No","09140","Actuaría","1152","1","Si","No","CCH","8.7","120 ","100","4000","Mi casa","5","3","0","1","4","5.92","Windows","2","2000","3","240","10","5","5","5","1","4","Si"
"2021/08/13 6:06:21 PM CDT","Hombre","18","Tengo pareja","No","No","13250","Actuaría","1152","1","Si","No","CCH","8.45","80","150","8000","Mi casa","5","1","0","2","3","26.29","Windows","0","0","5","120","3","5","5","5","3","3","Si"
"2021/08/13 9:02:48 PM CDT","Hombre","18","Soltero","No","No","54466","Actuaría","1151","1","Si","Sí","CCH","8.7","60","0","7000","Mi casa","5","3","0","1","3","15.76","Windows","0","9000","4","120","5","1","3","1","1","4","No"
"2021/08/14 1:30:44 AM CDT","Hombre","18","Soltero","No","No","54466","Actuaría","1151","1","Si","Sí","CCH","8.7","60","0","7000","Mi casa","5","3","0","1","3","19.27","Windows","0","9000","4","120","10","1","3","1","1","4","No"
"2021/08/14 9:54:53 AM CDT","Hombre","18","Soltero","No","No","10600","Actuaría","1103","1","Si","No","Prepa UNAM","8.4","180","500","20000","Mi casa","8","1","0","2","5","10.65","Windows","0","8000","3","180","5","5","5","5","2","3","Si"
"2021/08/14 8:05:11 PM CDT","Mujer","18","Tengo pareja","No","No","53790","Actuaría","1151","3","No","Sí","CCH","9.08","35","250","6800","Mi casa","3","0","0","0","3","0","Windows","0","4000","4","180","3","5","5","3","3","4","Si"
"2021/08/16 3:56:50 PM CDT","Hombre","17","Soltero","Si","No","01510","Actuaría","1104","1","Si","Sí","CCH","8.10","150","400","5000","Mi casa","10","4","0","1","3","50","Windows","0","20000","4","120","3","5","5","4","1","3","Si"
"2021/08/16 3:56:59 PM CDT","Hombre","18","Soltero","Si","No","53690","Actuaría","1104","1","Si","Sí","Otro","7.5","1 ","500","20000","Mi casa","5","3","2","2","1","38","Windows","2","5000","3","0","10","5","5","5","1","3","Si"
"2021/08/16 3:59:52 PM CDT","Mujer","18","Soltero","No","No","54474","Actuaría","1104","1","Si","Sí","CCH","9.67","120","50","5200","Mi casa","4","1","2","3","3","40.42","Windows","0","15000","3","360","8","5","5","2","2","5","Si"
"2021/08/16 4:00:13 PM CDT","Mujer","18","Soltero","No","No","07170","Actuaría","1104","1","Si","Sí","CCH","8.89","120","180","32000","Mi casa","4","1","0","1","4","48.97","Windows","2","6000","4","120","3","4","5","3","3","3","Si"
"2021/08/16 4:00:39 PM CDT","Mujer","18","Soltero","No","No","53240","Actuaría","1104","1","Si","Sí","CCH","9.1","20","150 ","40000","Mi casa","3","1","1","3","3","21.27","Windows","0","15000","2","120","3","4","5","4","1","3","Si"
"2021/08/16 4:00:40 PM CDT","Hombre","18","Soltero","No","No","54740","Actuaría","1104","1","Si","Sí","CCH","9.4","45","300","20000","Mi casa","4","2","2","3","3","67.67","Windows"," 0","30000","4","60","8","5","5","4","4","4","Si"
"2021/08/16 4:03:34 PM CDT","Mujer","17","Soltero","No","No","55764","Actuaría","1104","1","Si","No","CCH","8.4","180","500","5000","Mi casa","2","2","0","1","3","6.58","Windows","2","5000","4","240","1","5","5","2","2","4","Si"
"2021/08/16 4:03:53 PM CDT","Hombre","18","Soltero","No","No","04300","Actuaría","1104","1","Si","Sí","Prepa UNAM","8.7","120","390","10000","Mi casa","2","0","1","3","4","433","Windows","2","0","4","180","6","5","5","5","5","5","Si"
"2021/08/16 4:04:06 PM CDT","Hombre","18","Soltero","No","No","54770","Actuaría","1104","2","Si","Sí","CCH","9.47","60","400","8000","Mi casa","15","2","0","1","2","4.23","Windows","5","3000","3","120","6","5","5","5","1","1","Si"
"2021/08/16 4:04:51 PM CDT","Hombre","17","Soltero","No","No","54743","Actuaría","1104","1","Si","Sí","CCH","9.72","60","160","8000","Mi casa","9","3","0","2","4","21.74","Windows","1","7000","3","200","5","5","5","5","2","2","Si"
"2021/08/16 4:06:21 PM CDT","Mujer","18","Soltero","No","No","54980","Actuaría","1104","1","Si","Sí","Otro","9.9","100","600","20000","Mi casa","4","2","1","3","4","23.11","Windows","0","3500","4","120","4","5","5","5","2","4","Si"
"2021/08/16 4:07:06 PM CDT","Mujer","18","Soltero","No","No","08100","Actuaría","1104","1","Si","No","Prepa UNAM","8.4 ","120 ","1000 ","23000","Mi casa","3","2","0","2 ","3","24.06","Windows","1","2000 ","5","120 ","3 ","3","4","1","1","2","Si"
"2021/08/16 4:07:15 PM CDT","Hombre","18","Tengo pareja","No","No","53427","Actuaría","1104","1","Si","Sí","CCH","8.35","30 ","200","6500","Mi casa","6","2","1","1","4","26.84","Windows","2","4000","3","180","4","5","5","5","3","4","Si"
"2021/08/16 4:07:23 PM CDT","Hombre","19","Tengo pareja","Si","No","53670","Actuaría","1104","1","Si","Sí","Otro","9.1","40","500","15","Mi casa","4","2","1","4","4","40","Windows","0","50000","4","600","10","4","5","5","3","3","Si"
"2021/08/16 4:07:31 PM CDT","Hombre","18","Soltero","No","No","11400","Actuaría","1104","5","Si","Sí","Prepa UNAM","8.06","20","100","30000","Mi casa","2","0","2","2","5","58","Windows","0","20000","1","60","10","5","5","5","1","4","Si"
"2021/08/16 4:08:46 PM CDT","Mujer","18","Soltero","No","No","54980","Actuaría","1104","1","Si","Sí","CCH","8.7","120","400","7000","Mi casa","7","3","0","1","3","9.4","Windows","1","4000","4","120","4","4","5","5","1","3","Si"
"2021/08/16 4:09:23 PM CDT","Mujer","18","Soltero","No","No","54803","Actuaría","1104","2","Si","Sí","CCH","8.70","90 ","400","15000","Mi casa","3","1","0","1","4","31.53","Windows","1","1500","3","120","7","5","5","3","3","3","Si"
"2021/08/16 4:09:27 PM CDT","Hombre","18","Soltero","No","No","13210","Actuaría","1104","2","Si","Sí","Prepa UNAM","8.5","120","400","35000","Mi casa","3","0","0","2","5","30.82","Windows","1","3000","4","180","4","3","5","3","2","4","Si"
"2021/08/16 4:10:30 PM CDT","Hombre","27","Soltero","Si","No","11320","Actuaría","1104","1","Si","Sí","Prepa UNAM","7.6","20","300","18000","Mi casa","4","2","1","3","3","23","Windows","0","16000","5","300","3","1","3","4","1","5","No"
"2021/08/16 4:11:07 PM CDT","Hombre","18","Soltero","No","No","53470","Actuaría","1104","2","Si","Sí","Prepa UNAM","8.53","7","50","10000","Mi casa","3","1","1","2","5","38.44","Windows","0","20000","3","90","3","5","5","4","5","2","Si"
"2021/08/16 4:11:19 PM CDT","Mujer","17","Soltero","No","No","53320","Actuaría","1104","1","Si","Sí","CCH","9.81","45","300","8000","Mi casa","2","1","1","1","1","33.16","Windows","1","10000","3","240","5","3","3","3","1","4","No"
"2021/08/16 4:12:42 PM CDT","Hombre","18","Soltero","No","No","55763","Actuaría","1104","1","Si","No","Prepa UNAM","8.62","120 ","250","21000","Mi casa","5","2","1","5","4","23.36","Windows","0","13000","4","90","3","3","5","2","1","4","Si"
"2021/08/16 4:13:06 PM CDT","Hombre","19","Soltero","No","No","14030","Actuaría","1104","1","Si","No","CCH","8.4","120","2000","+30","Mi casa","4","1","3","5","4","98.81","Windows","0","+30","5","90","10","5","5","3","3","3","Si"
"2021/08/16 4:13:59 PM CDT","Hombre","18","Soltero","No","No","02660","Actuaría","1104","3","No","No","CCH","8.13","90","150","17000","Mi casa","5","3","0","2","4","36.68","Windows","1","2000","5","100","3","5","5","5","2","4","Si"
"2021/08/16 4:14:06 PM CDT","Hombre","17","Soltero","Si","No","55736","Actuaría","1104","1","Si","Sí","CCH","9.9","100 ","500","6000","Mi casa","4","2","0","2","3","20","Windows","1","4000","3","60","2","5","5","5","2","4","Si"
"2021/08/16 4:15:13 PM CDT","Mujer","18","Soltero","No","No","54948","Actuaría","1104","3","Si","Sí","CCH","9.35","120","80","2400","Mi casa","4","2","0","1","3","20.52","Windows","0","13000","3","120","4","5","5","5","1","3","Si"
"2021/08/16 4:20:27 PM CDT","Hombre","19","Tengo pareja","Si","No","54460","Actuaría","1104","1","Si","Sí","CCH","8.7","110","220","9000","Mi casa","5","1","1","1","3","30.23","Windows","1","5000","4","2","2","3","4","4","1","2","No"
"2021/08/16 4:22:56 PM CDT","Hombre","18","Soltero","No","No","53400","Actuaría","1104","2","Si","Sí","CCH","8.6","30","30","3800","Mi casa","6","1","0","2","3","20","Windows","1","3500","4","60","3","5","4","5","1","2","Si"
"2021/08/16 4:26:24 PM CDT","Hombre","18","Soltero","Si","No","54694","Actuaría","1104","1","Si","Sí","CCH","8.9","60","100","15000","Mi casa","1","1","1","2","3","1.48","Windows","0","7000","5","60","20","5","5","5","1","2","Si"
"2021/08/16 4:27:42 PM CDT","Mujer","17","Soltero","No","No","54459","Actuaría","1104","1","Si","Sí","Prepa UNAM","8.2","90 ","300","5000","Mi casa","3","1","0","2","4","24.45","Windows","0","20000","3","12","6","5","5","5","2","3","Si"
"2021/08/16 4:39:41 PM CDT","Mujer","18","Soltero","No","No","54090","Actuaría","1104","1","Si","Sí","Prepa UNAM","9.0","50","200","8000","Mi casa","3","2","0","1","3","6","Windows","2","8000","4","4","6","5","4","5","2","3","Si"
"2021/08/16 4:47:29 PM CDT","Hombre","18","Soltero","No","No","53490","Actuaría","1104","1","Si","Sí","CCH","9.6","40","290","3500 ","Mi casa","4","1","0","1","4","10.50","Windows","1","20000","3","300","1","3","4","4","1","3","Si"
"2021/08/16 5:21:14 PM CDT","Hombre","18","Tengo pareja","Si","No","07170","Actuaría","1104","1","Si","Sí","CCH","9.1","160","500","5000","Mi casa","1","0","0","0","5","54.31","Windows","0","10000","4","120","3","3","4","4","3","4","No"
"2021/08/16 5:26:54 PM CDT","Hombre","20","Tengo pareja","No","No","16010","Actuaría","1104","1","Si","No","Prepa UNAM","8.75","50 ","500","12000","Casa de un familiar o amigo","3","4","0","2","3","48.12","Windows","2","3000","4","60 ","1","4","5","3","2","4","Si"
"2021/08/16 8:31:02 PM CDT","Hombre","18","Tengo pareja","No","No","54719","Actuaría","1104","1","Si","Sí","Prepa UNAM","8.9","100","200","15000","Mi casa","3","1","1","4","4","217.72","Windows","0","2000","2","120","5","5","5","3","2","3","Si"
